e,a,v,tx,op
tmdb.movie/975087,tmdb.movie/overview,"Québec's Father of Confederation negotiates entry into Union of his home province, as well as Manitoba and British Columbia.",1,assert
tmdb.movie/975087,tmdb.movie/popularity,4.8883,1,assert
tmdb.movie/975087,tmdb.movie/poster_path,/nSfgRsSRJclk8mVa0GpIpTgq1vn.jpg,1,assert
tmdb.movie/975087,tmdb.movie/release_date,2014-01-11,1,assert
tmdb.movie/975087,tmdb.movie/title,Heritage Minutes: Sir George-Étienne Cartier,1,assert
tmdb.movie/975087,tmdb.movie/video,false,1,assert
tmdb.movie/975087,tmdb.movie/vote_average,0,1,assert
tmdb.movie/975087,tmdb.movie/vote_count,0,1,assert
tmdb.movie/9753,tmdb.movie/adult,false,1,assert
tmdb.movie/9753,tmdb.movie/backdrop_path,/j2CyAwoBsumow7KvlQdLwGZmJv3.jpg,1,assert
tmdb.movie/9753,tmdb.movie/genre_id,18,1,assert
tmdb.movie/9753,tmdb.movie/genre_id,12,1,assert
tmdb.movie/9753,tmdb.movie/id,9753,1,assert
tmdb.movie/9753,tmdb.movie/original_language,en,1,assert
tmdb.movie/9753,tmdb.movie/original_title,Three,1,assert
tmdb.movie/9753,tmdb.movie/overview,"After a yachting accident, a millionaire and his wife are shipwrecked on a desert island along with their former deckhand, Manuel.",1,assert
tmdb.movie/9753,tmdb.movie/popularity,7.6699,1,assert
tmdb.movie/9753,tmdb.movie/poster_path,/v45dAZ1vI4NUqcYcLUmGVXHGYFj.jpg,1,assert
tmdb.movie/9753,tmdb.movie/release_date,2005-11-16,1,assert
tmdb.movie/9753,tmdb.movie/title,Three,1,assert
tmdb.movie/9753,tmdb.movie/video,false,1,assert
tmdb.movie/9753,tmdb.movie/vote_average,5.6,1,assert
tmdb.movie/9753,tmdb.movie/vote_count,275,1,assert
tmdb.movie/975337,tmdb.movie/adult,false,1,assert
tmdb.movie/975337,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/975337,tmdb.movie/genre_id,35,1,assert
tmdb.movie/975337,tmdb.movie/genre_id,18,1,assert
tmdb.movie/975337,tmdb.movie/id,975337,1,assert
tmdb.movie/975337,tmdb.movie/original_language,en,1,assert
tmdb.movie/975337,tmdb.movie/original_title,Some Steamer Scooping,1,assert
tmdb.movie/975337,tmdb.movie/overview,"The Baron Lafitte is in love with and proposes to Adelaide Burton, daughter of Andrew Burton, a wealthy manufacturer. Clara Lane, a newspaper reporter, has been assigned to watch the movements of the Baron. She is further instructed to make a scoop of their movements. Tom Drake is in love with Clara, and is her persistent follower throughout.",1,assert
tmdb.movie/975337,tmdb.movie/popularity,4.3044,1,assert
tmdb.movie/975337,tmdb.movie/poster_path,,1,assert
tmdb.movie/975337,tmdb.movie/release_date,1914-02-12,1,assert
tmdb.movie/975337,tmdb.movie/title,Some Steamer Scooping,1,assert
tmdb.movie/975337,tmdb.movie/video,false,1,assert
tmdb.movie/975337,tmdb.movie/vote_average,0,1,assert
tmdb.movie/975337,tmdb.movie/vote_count,0,1,assert
tmdb.movie/975400,tmdb.movie/adult,false,1,assert
tmdb.movie/975400,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/975400,tmdb.movie/genre_id,18,1,assert
tmdb.movie/975400,tmdb.movie/id,975400,1,assert
tmdb.movie/975400,tmdb.movie/original_language,en,1,assert
tmdb.movie/975400,tmdb.movie/original_title,The Tenant,1,assert
tmdb.movie/975400,tmdb.movie/overview,"Obinna, an African refugee in Canada, faces deportation in 30 days. When all hope seems lost, a chance confrontation with Timothy, his terminally ill landlord, provides him an opportunity to remain in the country. Timothy who is a former immigration officer makes him a deal; he will intervene in his pending deportation if Obinna finds his estranged daughter Nicole and convinces her to see him one last time before he dies. With the clock ticking, Obinna fights to save his dreams, in the course of which he stumbles on a discovery that will shake the very foundations of his principles.",1,assert
tmdb.movie/975400,tmdb.movie/popularity,3.4928,1,assert
tmdb.movie/975400,tmdb.movie/poster_path,,1,assert
tmdb.movie/975400,tmdb.movie/release_date,2009-10-16,1,assert
tmdb.movie/975400,tmdb.movie/title,The Tenant,1,assert
tmdb.movie/975400,tmdb.movie/video,false,1,assert
tmdb.movie/975400,tmdb.movie/vote_average,0,1,assert
tmdb.movie/975400,tmdb.movie/vote_count,0,1,assert
tmdb.movie/975504,tmdb.movie/adult,false,1,assert
tmdb.movie/975504,tmdb.movie/backdrop_path,/aGQAAmhjmnnVTApcobaYx8pIU5O.jpg,1,assert
tmdb.movie/975504,tmdb.movie/genre_id,10770,1,assert
tmdb.movie/975504,tmdb.movie/genre_id,53,1,assert
tmdb.movie/975504,tmdb.movie/id,975504,1,assert
tmdb.movie/975504,tmdb.movie/original_language,en,1,assert
tmdb.movie/975504,tmdb.movie/original_title,Disappearance in Yellowstone,1,assert
tmdb.movie/975504,tmdb.movie/overview,"When Jessie’s car breaks down in the middle of a beautiful, but desolate national park and her 17-year-old daughter Michelle locks herself inside, she has no choice but to head off alone and look for help. After enlisting the help of the local mechanic Grant, Jessie returns to her car to discover that her daughter is gone. Michelle has been kidnapped and the police are convinced that Jessie is responsible. In this parents-worst-nightmare thriller, Jessie must fight against all odds to escape from the police and track down her daughter before she’s killed.",1,assert
tmdb.movie/975504,tmdb.movie/popularity,3.2478,1,assert
tmdb.movie/975504,tmdb.movie/poster_path,/hahU0XG8Nv5UzEX1XjgCVbzlET6.jpg,1,assert
tmdb.movie/975504,tmdb.movie/release_date,2022-05-21,1,assert
tmdb.movie/975504,tmdb.movie/title,Disappearance in Yellowstone,1,assert
tmdb.movie/975504,tmdb.movie/video,false,1,assert
tmdb.movie/975504,tmdb.movie/vote_average,5.3,1,assert
tmdb.movie/975504,tmdb.movie/vote_count,15,1,assert
tmdb.movie/975615,tmdb.movie/adult,false,1,assert
tmdb.movie/975615,tmdb.movie/backdrop_path,/kMYzdhWBeZBP9mS8vAvuigpa3LF.jpg,1,assert
tmdb.movie/975615,tmdb.movie/genre_id,53,1,assert
tmdb.movie/975615,tmdb.movie/genre_id,18,1,assert
tmdb.movie/975615,tmdb.movie/id,975615,1,assert
tmdb.movie/975615,tmdb.movie/original_language,en,1,assert
tmdb.movie/975615,tmdb.movie/original_title,Words of War,1,assert
tmdb.movie/975615,tmdb.movie/overview,"World-renowned journalist and human rights activist Anna Politkovskaya went from being a local print journalist to braving the Chechen killing fields and exposing Russian state corruption under Vladimir Putin. She refused to give up reporting on the war in Chechnya despite numerous acts of intimidation and violence, including being poisoned. She was ultimately murdered in the elevator of her block of flats and it remains unclear who paid for the contract killing.",1,assert
tmdb.movie/975615,tmdb.movie/popularity,5.6179,1,assert
tmdb.movie/975615,tmdb.movie/poster_path,/fszN3PSB40FYsFzkHvNZrXLes0M.jpg,1,assert
tmdb.movie/975615,tmdb.movie/release_date,2025-05-02,1,assert
tmdb.movie/975615,tmdb.movie/title,Words of War,1,assert
tmdb.movie/975615,tmdb.movie/video,false,1,assert
tmdb.movie/975615,tmdb.movie/vote_average,6.789,1,assert
tmdb.movie/975615,tmdb.movie/vote_count,19,1,assert
tmdb.movie/9757,tmdb.movie/adult,false,1,assert
tmdb.movie/9757,tmdb.movie/backdrop_path,/nMgQD51KzAqrt4F6iwxw5TetVLW.jpg,1,assert
tmdb.movie/9757,tmdb.movie/genre_id,35,1,assert
tmdb.movie/9757,tmdb.movie/id,9757,1,assert
tmdb.movie/9757,tmdb.movie/original_language,en,1,assert
tmdb.movie/9757,tmdb.movie/original_title,Norbit,1,assert
tmdb.movie/9757,tmdb.movie/overview,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",1,assert
tmdb.movie/9757,tmdb.movie/popularity,6.9837,1,assert
tmdb.movie/9757,tmdb.movie/poster_path,/XcZ5NzygPp54csxCnzvQKuxFL2.jpg,1,assert
tmdb.movie/9757,tmdb.movie/release_date,2007-02-08,1,assert
tmdb.movie/9757,tmdb.movie/title,Norbit,1,assert
tmdb.movie/9757,tmdb.movie/video,false,1,assert
tmdb.movie/9757,tmdb.movie/vote_average,5.67,1,assert
tmdb.movie/9757,tmdb.movie/vote_count,2531,1,assert
tmdb.movie/975939,tmdb.movie/adult,false,1,assert
tmdb.movie/975939,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/975939,tmdb.movie/genre_id,35,1,assert
tmdb.movie/975939,tmdb.movie/id,975939,1,assert
tmdb.movie/975939,tmdb.movie/original_language,cn,1,assert
tmdb.movie/975939,tmdb.movie/original_title,鄉下佬探親家,1,assert
tmdb.movie/975939,tmdb.movie/overview,The only film written and directed by Run Run Shaw.,1,assert
tmdb.movie/975939,tmdb.movie/popularity,1.4929,1,assert
tmdb.movie/975939,tmdb.movie/poster_path,,1,assert
tmdb.movie/975939,tmdb.movie/release_date,1937-01-01,1,assert
tmdb.movie/975939,tmdb.movie/title,Country Bumpkin Visits His In-Laws,1,assert
tmdb.movie/975939,tmdb.movie/video,false,1,assert
tmdb.movie/975939,tmdb.movie/vote_average,0,1,assert
tmdb.movie/975939,tmdb.movie/vote_count,0,1,assert
tmdb.movie/976573,tmdb.movie/adult,false,1,assert
tmdb.movie/976573,tmdb.movie/backdrop_path,/4fLZUr1e65hKPPVw0R3PmKFKxj1.jpg,1,assert
tmdb.movie/976573,tmdb.movie/genre_id,10751,1,assert
tmdb.movie/976573,tmdb.movie/genre_id,10749,1,assert
tmdb.movie/976573,tmdb.movie/id,976573,1,assert
tmdb.movie/976573,tmdb.movie/original_language,en,1,assert
tmdb.movie/976573,tmdb.movie/original_title,Elemental,1,assert
tmdb.movie/976573,tmdb.movie/overview,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",1,assert
tmdb.movie/976573,tmdb.movie/popularity,11.2003,1,assert
tmdb.movie/976573,tmdb.movie/poster_path,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,1,assert
tmdb.movie/976573,tmdb.movie/release_date,2023-06-14,1,assert
tmdb.movie/976573,tmdb.movie/title,Elemental,1,assert
tmdb.movie/976573,tmdb.movie/video,false,1,assert
tmdb.movie/976573,tmdb.movie/vote_average,7.587,1,assert
tmdb.movie/976573,tmdb.movie/vote_count,5108,1,assert
tmdb.movie/9767,tmdb.movie/adult,false,1,assert
tmdb.movie/9767,tmdb.movie/backdrop_path,/tukmcuDcTgFesqveQQWKhKXKEzg.jpg,1,assert
tmdb.movie/9767,tmdb.movie/genre_id,10749,1,assert
tmdb.movie/9767,tmdb.movie/genre_id,35,1,assert
tmdb.movie/9767,tmdb.movie/id,9767,1,assert
tmdb.movie/9767,tmdb.movie/original_language,en,1,assert
tmdb.movie/9767,tmdb.movie/original_title,The Break-Up,1,assert
tmdb.movie/9767,tmdb.movie/overview,"Pushed to the breaking-up point after their latest 'why can't you do this one little thing for me?' argument, Brooke calls it quits with her boyfriend Gary. What follows is a hilarious series of remedies, war tactics, overtures and undermining tricks – all encouraged by the former couple's friends and confidantes …and the occasional total stranger! When neither ex is willing to move out of their shared apartment, the only solution is to continue living as hostile roommates until one of them reaches breaking point.",1,assert
tmdb.movie/9767,tmdb.movie/popularity,6.451,1,assert
tmdb.movie/9767,tmdb.movie/poster_path,/ghCLIPRZNAndBoIZJ8f7lN5Mlly.jpg,1,assert
tmdb.movie/9767,tmdb.movie/release_date,2006-06-01,1,assert
tmdb.movie/9767,tmdb.movie/title,The Break-Up,1,assert
tmdb.movie/9767,tmdb.movie/video,false,1,assert
tmdb.movie/9767,tmdb.movie/vote_average,5.902,1,assert
tmdb.movie/9767,tmdb.movie/vote_count,2774,1,assert
tmdb.movie/976704,tmdb.movie/adult,false,1,assert
tmdb.movie/976704,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/976704,tmdb.movie/id,976704,1,assert
tmdb.movie/976704,tmdb.movie/original_language,en,1,assert
tmdb.movie/976704,tmdb.movie/original_title,Life and Living It,1,assert
tmdb.movie/976704,tmdb.movie/overview,"Four friends have to shed their idealistic outlook on life and embrace the harsh realities of adulthood. This is a heart warming movie that touches on life, sex, instant attractions, and the consequences of sometimes taking the easy road in life.",1,assert
tmdb.movie/976704,tmdb.movie/popularity,3.3295,1,assert
tmdb.movie/976704,tmdb.movie/poster_path,/zvjk97B1tXQuXxslGLYfPc2Br5C.jpg,1,assert
tmdb.movie/976704,tmdb.movie/release_date,2008-01-01,1,assert
tmdb.movie/976704,tmdb.movie/title,Life and Living It,1,assert
tmdb.movie/976704,tmdb.movie/video,false,1,assert
tmdb.movie/976704,tmdb.movie/vote_average,0,1,assert
tmdb.movie/976704,tmdb.movie/vote_count,0,1,assert
tmdb.movie/976893,tmdb.movie/adult,false,1,assert
tmdb.movie/976893,tmdb.movie/backdrop_path,/hjWxngV6tidwDkfJDEgMjHD2KEz.jpg,1,assert
tmdb.movie/976893,tmdb.movie/genre_id,18,1,assert
tmdb.movie/976893,tmdb.movie/id,976893,1,assert
tmdb.movie/976893,tmdb.movie/original_language,ja,1,assert
tmdb.movie/976893,tmdb.movie/original_title,PERFECT DAYS,1,assert
tmdb.movie/976893,tmdb.movie/overview,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.",1,assert
tmdb.movie/976893,tmdb.movie/popularity,6.8995,1,assert
tmdb.movie/976893,tmdb.movie/poster_path,/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg,1,assert
tmdb.movie/976893,tmdb.movie/release_date,2023-11-10,1,assert
tmdb.movie/976893,tmdb.movie/title,Perfect Days,1,assert
tmdb.movie/976893,tmdb.movie/video,false,1,assert
tmdb.movie/976893,tmdb.movie/vote_average,7.8,1,assert
tmdb.movie/976893,tmdb.movie/vote_count,1748,1,assert
tmdb.movie/9769,tmdb.movie/adult,false,1,assert
tmdb.movie/9769,tmdb.movie/backdrop_path,/b9diKSmofRcgjbUxDrSPms82yAN.jpg,1,assert
tmdb.movie/9769,tmdb.movie/genre_id,10749,1,assert
tmdb.movie/9769,tmdb.movie/genre_id,18,1,assert
tmdb.movie/9769,tmdb.movie/id,9769,1,assert
tmdb.movie/9769,tmdb.movie/original_language,en,1,assert
tmdb.movie/9769,tmdb.movie/original_title,Lolita,1,assert
tmdb.movie/9769,tmdb.movie/overview,"Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",1,assert
tmdb.movie/9769,tmdb.movie/popularity,9.5132,1,assert
tmdb.movie/9769,tmdb.movie/poster_path,/9INcC14WZjCMKGE360VXmklCLdZ.jpg,1,assert
tmdb.movie/9769,tmdb.movie/release_date,1997-09-27,1,assert
tmdb.movie/9769,tmdb.movie/title,Lolita,1,assert
tmdb.movie/9769,tmdb.movie/video,false,1,assert
tmdb.movie/9769,tmdb.movie/vote_average,7.11,1,assert
tmdb.movie/9769,tmdb.movie/vote_count,1912,1,assert
tmdb.movie/9772,tmdb.movie/adult,false,1,assert
tmdb.movie/9772,tmdb.movie/backdrop_path,/8IFCWQ0fQEukqNY7LAljl7DuFZf.jpg,1,assert
tmdb.movie/9772,tmdb.movie/genre_id,53,1,assert
tmdb.movie/9772,tmdb.movie/genre_id,28,1,assert
tmdb.movie/9772,tmdb.movie/id,9772,1,assert
tmdb.movie/9772,tmdb.movie/original_language,en,1,assert
tmdb.movie/9772,tmdb.movie/original_title,Air Force One,1,assert
tmdb.movie/9772,tmdb.movie/overview,"When Russian neo-nationalists hijack Air Force One, the world's most secure and extraordinary aircraft, the President is faced with a nearly impossible decision to give in to terrorist demands or sacrifice not only the country's dignity, but the lives of his wife and daughter.",1,assert
tmdb.movie/9772,tmdb.movie/popularity,6.4855,1,assert
tmdb.movie/9772,tmdb.movie/poster_path,/evO1iENjLpUnbwjnt5XK85jRYob.jpg,1,assert
tmdb.movie/9772,tmdb.movie/release_date,1997-07-25,1,assert
tmdb.movie/9772,tmdb.movie/title,Air Force One,1,assert
tmdb.movie/9772,tmdb.movie/video,false,1,assert
tmdb.movie/9772,tmdb.movie/vote_average,6.47,1,assert
tmdb.movie/9772,tmdb.movie/vote_count,3213,1,assert
tmdb.movie/97794,tmdb.movie/adult,false,1,assert
tmdb.movie/97794,tmdb.movie/backdrop_path,/2xIdkizWSAQEpbCMR3VKfhgyx8t.jpg,1,assert
tmdb.movie/97794,tmdb.movie/genre_id,53,1,assert
tmdb.movie/97794,tmdb.movie/genre_id,27,1,assert
tmdb.movie/97794,tmdb.movie/id,97794,1,assert
tmdb.movie/97794,tmdb.movie/original_language,tl,1,assert
tmdb.movie/97794,tmdb.movie/original_title,The Road,1,assert
tmdb.movie/97794,tmdb.movie/overview,A 12 year old cold case is reopened when three teens are missing in an old abandoned road where a gruesome murder is left undiscovered for three decades.,1,assert
tmdb.movie/97794,tmdb.movie/popularity,6.612,1,assert
tmdb.movie/97794,tmdb.movie/poster_path,/hOgRqrFBRguPaO6XdhGPB8ULD0a.jpg,1,assert
tmdb.movie/97794,tmdb.movie/release_date,2011-11-30,1,assert
tmdb.movie/97794,tmdb.movie/title,The Road,1,assert
tmdb.movie/97794,tmdb.movie/video,false,1,assert
tmdb.movie/97794,tmdb.movie/vote_average,5.338,1,assert
tmdb.movie/97794,tmdb.movie/vote_count,37,1,assert
tmdb.movie/978558,tmdb.movie/adult,false,1,assert
tmdb.movie/978558,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/978558,tmdb.movie/genre_id,10751,1,assert
tmdb.movie/978558,tmdb.movie/id,978558,1,assert
tmdb.movie/978558,tmdb.movie/original_language,en,1,assert
tmdb.movie/978558,tmdb.movie/original_title,Pahappahooey Island: The Lost City,1,assert
tmdb.movie/978558,tmdb.movie/overview,"Ali and the crew of the Tootie Marie close in on the Lost City, where they will find a sacred text of The Creator's words. The Book's wisdom is the only thing that can stop the ill wind, which threatens to destroy everything in its path.",1,assert
tmdb.movie/978558,tmdb.movie/popularity,4.4455,1,assert
tmdb.movie/978558,tmdb.movie/poster_path,/lIBaObtvzYMgGRtj6Wo1MEdtJ6J.jpg,1,assert
tmdb.movie/978558,tmdb.movie/release_date,1999-09-01,1,assert
tmdb.movie/978558,tmdb.movie/title,Pahappahooey Island: The Lost City,1,assert
tmdb.movie/978558,tmdb.movie/video,false,1,assert
tmdb.movie/978558,tmdb.movie/vote_average,0,1,assert
tmdb.movie/978558,tmdb.movie/vote_count,0,1,assert
tmdb.movie/978654,tmdb.movie/adult,false,1,assert
tmdb.movie/978654,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/978654,tmdb.movie/genre_id,99,1,assert
tmdb.movie/978654,tmdb.movie/id,978654,1,assert
tmdb.movie/978654,tmdb.movie/original_language,en,1,assert
tmdb.movie/978654,tmdb.movie/original_title,Hart Crane: An Exegesis,1,assert
tmdb.movie/978654,tmdb.movie/overview,"James Franco interviews three experts on the poet Hart Crane, whose life was the subject of his feature The Broken Tower (2011).",1,assert
tmdb.movie/978654,tmdb.movie/popularity,3.2955,1,assert
tmdb.movie/978654,tmdb.movie/poster_path,/k26bXLnzbl109oMtrNPpJe0i4Ad.jpg,1,assert
tmdb.movie/978654,tmdb.movie/release_date,2012-03-27,1,assert
tmdb.movie/978654,tmdb.movie/title,Hart Crane: An Exegesis,1,assert
tmdb.movie/978654,tmdb.movie/video,false,1,assert
tmdb.movie/978654,tmdb.movie/vote_average,3.333,1,assert
tmdb.movie/978654,tmdb.movie/vote_count,3,1,assert
tmdb.movie/9788,tmdb.movie/adult,false,1,assert
tmdb.movie/9788,tmdb.movie/backdrop_path,/oDwOULlopGrBX282RRQlDcGXhGV.jpg,1,assert
tmdb.movie/9788,tmdb.movie/genre_id,35,1,assert
tmdb.movie/9788,tmdb.movie/id,9788,1,assert
tmdb.movie/9788,tmdb.movie/original_language,en,1,assert
tmdb.movie/9788,tmdb.movie/original_title,Accepted,1,assert
tmdb.movie/9788,tmdb.movie/overview,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",1,assert
tmdb.movie/9788,tmdb.movie/popularity,8.3378,1,assert
tmdb.movie/9788,tmdb.movie/poster_path,/pMh1dCw5vhMATmJs0ve0OpoSVED.jpg,1,assert
tmdb.movie/9788,tmdb.movie/release_date,2006-08-18,1,assert
tmdb.movie/9788,tmdb.movie/title,Accepted,1,assert
tmdb.movie/9788,tmdb.movie/video,false,1,assert
tmdb.movie/9788,tmdb.movie/vote_average,6.435,1,assert
tmdb.movie/9788,tmdb.movie/vote_count,1697,1,assert
tmdb.movie/979,tmdb.movie/adult,false,1,assert
tmdb.movie/979,tmdb.movie/backdrop_path,/xV1EfNSEg6id6juJPr1vM6p9x5X.jpg,1,assert
tmdb.movie/979,tmdb.movie/genre_id,80,1,assert
tmdb.movie/979,tmdb.movie/genre_id,18,1,assert
tmdb.movie/979,tmdb.movie/id,979,1,assert
tmdb.movie/979,tmdb.movie/original_language,fr,1,assert
tmdb.movie/979,tmdb.movie/original_title,Irréversible,1,assert
tmdb.movie/979,tmdb.movie/overview,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished.,1,assert
tmdb.movie/979,tmdb.movie/popularity,8.0571,1,assert
tmdb.movie/979,tmdb.movie/poster_path,/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,1,assert
tmdb.movie/979,tmdb.movie/release_date,2002-05-22,1,assert
tmdb.movie/979,tmdb.movie/title,Irreversible,1,assert
tmdb.movie/979,tmdb.movie/video,false,1,assert
tmdb.movie/979,tmdb.movie/vote_average,7.2,1,assert
tmdb.movie/979,tmdb.movie/vote_count,3171,1,assert
tmdb.movie/97904,tmdb.movie/adult,false,1,assert
tmdb.movie/97904,tmdb.movie/backdrop_path,/6BGFLuNvKif4kMESJzmiHWvQqDQ.jpg,1,assert
tmdb.movie/97904,tmdb.movie/genre_id,53,1,assert
tmdb.movie/97904,tmdb.movie/genre_id,18,1,assert
tmdb.movie/97904,tmdb.movie/id,97904,1,assert
tmdb.movie/97904,tmdb.movie/original_language,en,1,assert
tmdb.movie/97904,tmdb.movie/original_title,The Mad Bomber,1,assert
tmdb.movie/97904,tmdb.movie/overview,Los Angeles detectives Minelli and Blake must track down a serial rapist who may know the identity of a mentally disturbed bomber.,1,assert
tmdb.movie/97904,tmdb.movie/popularity,3.4483,1,assert
tmdb.movie/97904,tmdb.movie/poster_path,/6oJYiCfzrnrwnS9It63mC9eOWro.jpg,1,assert
tmdb.movie/97904,tmdb.movie/release_date,1973-04-01,1,assert
tmdb.movie/97904,tmdb.movie/title,The Mad Bomber,1,assert
tmdb.movie/97904,tmdb.movie/video,false,1,assert
tmdb.movie/97904,tmdb.movie/vote_average,4.909,1,assert
tmdb.movie/97904,tmdb.movie/vote_count,22,1,assert
tmdb.movie/9791,tmdb.movie/adult,false,1,assert
tmdb.movie/9791,tmdb.movie/backdrop_path,/m5NJnXhZjzWY6fpXUn6hwiouLrn.jpg,1,assert
tmdb.movie/9791,tmdb.movie/genre_id,80,1,assert
tmdb.movie/9791,tmdb.movie/genre_id,18,1,assert
tmdb.movie/9791,tmdb.movie/id,9791,1,assert
tmdb.movie/9791,tmdb.movie/original_language,en,1,assert
tmdb.movie/9791,tmdb.movie/original_title,Animal Factory,1,assert
tmdb.movie/9791,tmdb.movie/overview,"Suburbanite Ron is spoiled, young and not overly worried about the marijuana charges leveled against him. But, after being made out to be a drug dealer, he faces a five-year jail sentence in San Quentin State Prison. Physically frail and unaccustomed to his rough surroundings, Ron is primed to fall victim to sexual predators and bullying guards – that is, until he's befriended by Earl, a veteran inmate who finds meaning in protecting the vulnerable new kid.",1,assert
tmdb.movie/9791,tmdb.movie/popularity,3.4714,1,assert
tmdb.movie/9791,tmdb.movie/poster_path,/2OUOg9Pf5dZZr5RufM5liA4IUVK.jpg,1,assert
tmdb.movie/9791,tmdb.movie/release_date,2000-10-13,1,assert
tmdb.movie/9791,tmdb.movie/title,Animal Factory,1,assert
tmdb.movie/9791,tmdb.movie/video,false,1,assert
tmdb.movie/9791,tmdb.movie/vote_average,6.321,1,assert
tmdb.movie/9791,tmdb.movie/vote_count,252,1,assert
tmdb.movie/9792,tmdb.movie/adult,false,1,assert
tmdb.movie/9792,tmdb.movie/backdrop_path,/vrFI0I3M8ROZduj9XbFDoQKZyao.jpg,1,assert
tmdb.movie/9792,tmdb.movie/genre_id,53,1,assert
tmdb.movie/9792,tmdb.movie/genre_id,27,1,assert
tmdb.movie/9792,tmdb.movie/id,9792,1,assert
tmdb.movie/9792,tmdb.movie/original_language,en,1,assert
tmdb.movie/9792,tmdb.movie/original_title,The Hills Have Eyes,1,assert
tmdb.movie/9792,tmdb.movie/overview,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",1,assert
tmdb.movie/9792,tmdb.movie/popularity,7.3529,1,assert
tmdb.movie/9792,tmdb.movie/poster_path,/2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg,1,assert
tmdb.movie/9792,tmdb.movie/release_date,2006-03-10,1,assert
tmdb.movie/9792,tmdb.movie/title,The Hills Have Eyes,1,assert
tmdb.movie/9792,tmdb.movie/video,false,1,assert
tmdb.movie/9792,tmdb.movie/vote_average,6.452,1,assert
tmdb.movie/9792,tmdb.movie/vote_count,3250,1,assert
tmdb.movie/979251,tmdb.movie/adult,false,1,assert
tmdb.movie/979251,tmdb.movie/backdrop_path,/xVO33GrYLqPgOl4xTy0c9vFDcyW.jpg,1,assert
tmdb.movie/979251,tmdb.movie/genre_id,35,1,assert
tmdb.movie/979251,tmdb.movie/id,979251,1,assert
tmdb.movie/979251,tmdb.movie/original_language,de,1,assert
tmdb.movie/979251,tmdb.movie/original_title,Die Känguru-Verschwörung,1,assert
tmdb.movie/979251,tmdb.movie/overview,"The cabaret artist Marc-Uwe and the kangaroo are faced with a problem: Lisbeth, the mother of Maria has taken a wrong turn somewhere and is now denying the climate crisis on the Internet. How can she be brought to her senses? The two make a bet with each other: If they don't manage to bring Maria's mother to her senses, they will lose their apartment. So Marc-Uwe and the marsupial embark on a trip to the Conspiracy Convention in Bielefeld and shortly thereafter become part of a tangible conspiracy led by conspiracy guru Adam Krieger and his followers. As the two flatmates talk their heads off, it's no longer just about their apartment for Marc-Uwe and the kangaroo, it's more than that: it's a matter of life and death!",1,assert
tmdb.movie/979251,tmdb.movie/popularity,4.786,1,assert
tmdb.movie/979251,tmdb.movie/poster_path,/zWbLOZfqFQ9xQmx1jQgBads8GCk.jpg,1,assert
tmdb.movie/979251,tmdb.movie/release_date,2022-08-25,1,assert
tmdb.movie/979251,tmdb.movie/title,The Kangaroo Conspiracy,1,assert
tmdb.movie/979251,tmdb.movie/video,false,1,assert
tmdb.movie/979251,tmdb.movie/vote_average,6.012,1,assert
tmdb.movie/979251,tmdb.movie/vote_count,42,1,assert
tmdb.movie/979287,tmdb.movie/adult,false,1,assert
tmdb.movie/979287,tmdb.movie/backdrop_path,/bCBxtsw9ijVY0ETAtAyOANK3sKi.jpg,1,assert
tmdb.movie/979287,tmdb.movie/genre_id,9648,1,assert
tmdb.movie/979287,tmdb.movie/genre_id,35,1,assert
tmdb.movie/979287,tmdb.movie/id,979287,1,assert
tmdb.movie/979287,tmdb.movie/original_language,en,1,assert
tmdb.movie/979287,tmdb.movie/original_title,Nandor Fodor and the Talking Mongoose,1,assert
