e,a,v,tx,op
tmdb.movie/979287,tmdb.movie/original_title,Nandor Fodor and the Talking Mongoose,41362,assert
tmdb.movie/979287,tmdb.movie/original_language,en,41362,assert
tmdb.movie/979287,tmdb.movie/id,979287,41362,assert
tmdb.movie/979287,tmdb.movie/genre_id,9648,41362,assert
tmdb.movie/979287,tmdb.movie/genre_id,35,41362,assert
tmdb.movie/979287,tmdb.movie/backdrop_path,/bCBxtsw9ijVY0ETAtAyOANK3sKi.jpg,41362,assert
tmdb.movie/979287,tmdb.movie/adult,false,41362,assert
tmdb.movie/979523,tmdb.movie/vote_count,0,41187,assert
tmdb.movie/979523,tmdb.movie/vote_average,0,41187,assert
tmdb.movie/979523,tmdb.movie/video,false,41187,assert
tmdb.movie/979523,tmdb.movie/title,The Avalanche,41187,assert
tmdb.movie/979523,tmdb.movie/release_date,1919-06-29,41187,assert
tmdb.movie/979523,tmdb.movie/poster_path,/rHYBqzCOdtKDAy3MvAzeHgExj8c.jpg,41187,assert
tmdb.movie/979523,tmdb.movie/popularity,5.6792,41187,assert
tmdb.movie/979523,tmdb.movie/overview,A woman with a gambling addiction finds that her daughter is threatened by the same tendencies.,41187,assert
tmdb.movie/979523,tmdb.movie/original_title,The Avalanche,41187,assert
tmdb.movie/979523,tmdb.movie/original_language,en,41187,assert
tmdb.movie/979523,tmdb.movie/id,979523,41187,assert
tmdb.movie/979523,tmdb.movie/genre_id,9648,41187,assert
tmdb.movie/979523,tmdb.movie/genre_id,18,41187,assert
tmdb.movie/979523,tmdb.movie/backdrop_path,/qJk5PfqqiryO0XW8jH6RdLtfCX6.jpg,41187,assert
tmdb.movie/979523,tmdb.movie/adult,false,41187,assert
tmdb.movie/979550,tmdb.movie/vote_count,2,41287,assert
tmdb.movie/979550,tmdb.movie/vote_average,1,41287,assert
tmdb.movie/979550,tmdb.movie/video,false,41287,assert
tmdb.movie/979550,tmdb.movie/title,Fat Wives for Thin,41287,assert
tmdb.movie/979550,tmdb.movie/release_date,1930-05-25,41287,assert
tmdb.movie/979550,tmdb.movie/poster_path,,41287,assert
tmdb.movie/979550,tmdb.movie/popularity,3.5281,41287,assert
tmdb.movie/979550,tmdb.movie/overview,"The short is a domestic comedy starring Marjorie Beebe and George Barraud. It begins with the husband berating his wife for being fat. Later, you learn that the husband is actually running around with a married woman and her husband is extremely jealous...and violent. What happens next? Well, surprisingly, the 'fat' wife comes to the rescue!",41287,assert
tmdb.movie/979550,tmdb.movie/original_title,Fat Wives for Thin,41287,assert
tmdb.movie/979550,tmdb.movie/original_language,en,41287,assert
tmdb.movie/979550,tmdb.movie/id,979550,41287,assert
tmdb.movie/979550,tmdb.movie/genre_id,35,41287,assert
tmdb.movie/979550,tmdb.movie/backdrop_path,,41287,assert
tmdb.movie/979550,tmdb.movie/adult,false,41287,assert
tmdb.movie/979591,tmdb.movie/vote_count,9,41217,assert
tmdb.movie/979591,tmdb.movie/vote_average,5.9,41217,assert
tmdb.movie/979591,tmdb.movie/video,false,41217,assert
tmdb.movie/979591,tmdb.movie/title,Blood in the Water,41217,assert
tmdb.movie/979591,tmdb.movie/release_date,2022-06-07,41217,assert
tmdb.movie/979591,tmdb.movie/poster_path,/224sGcVqu5UPNLsNDnZo5hNhCrs.jpg,41217,assert
tmdb.movie/979591,tmdb.movie/popularity,4.5126,41217,assert
tmdb.movie/979591,tmdb.movie/overview,"A young woman, guilt ridden for a crime she committed but got free of, is captured by a sadist for a game of Russian roulette with a great white shark and five similar opportunists who have escaped the law.",41217,assert
tmdb.movie/979591,tmdb.movie/original_title,Blood in the Water,41217,assert
tmdb.movie/979591,tmdb.movie/original_language,en,41217,assert
tmdb.movie/979591,tmdb.movie/id,979591,41217,assert
tmdb.movie/979591,tmdb.movie/genre_id,53,41217,assert
tmdb.movie/979591,tmdb.movie/genre_id,27,41217,assert
tmdb.movie/979591,tmdb.movie/backdrop_path,/b8gXRap2uO8x5u6V3V85W2kv6mx.jpg,41217,assert
tmdb.movie/979591,tmdb.movie/adult,false,41217,assert
tmdb.movie/97985,tmdb.movie/vote_count,3,41264,assert
tmdb.movie/97985,tmdb.movie/vote_average,5.7,41264,assert
tmdb.movie/97985,tmdb.movie/video,false,41264,assert
tmdb.movie/97985,tmdb.movie/title,The Dead Can't Talk,41264,assert
tmdb.movie/97985,tmdb.movie/release_date,1970-01-01,41264,assert
tmdb.movie/97985,tmdb.movie/poster_path,/rKBEOWHIKIq02JpUj9P9AFKoHWN.jpg,41264,assert
tmdb.movie/97985,tmdb.movie/popularity,2.6926,41264,assert
tmdb.movie/97985,tmdb.movie/overview,"The manor, which served as a guest house by the will of Mr. Adem, is referred to as uncanny in the town. Housekeeper Hasan, who lives alone in a big mansion, scares the guests with her strange manners. The greater danger that awaits guests is the visits of a ghoul from his grave to the mansion.",41264,assert
tmdb.movie/97985,tmdb.movie/original_title,Ölüler Konuşmaz ki,41264,assert
tmdb.movie/97985,tmdb.movie/original_language,tr,41264,assert
tmdb.movie/97985,tmdb.movie/id,97985,41264,assert
tmdb.movie/97985,tmdb.movie/genre_id,53,41264,assert
tmdb.movie/97985,tmdb.movie/genre_id,27,41264,assert
tmdb.movie/97985,tmdb.movie/backdrop_path,/jU7QVwtyDOnR274c42Rau1TGHYa.jpg,41264,assert
tmdb.movie/97985,tmdb.movie/adult,false,41264,assert
tmdb.movie/98,tmdb.movie/vote_count,20411,41556,assert
tmdb.movie/98,tmdb.movie/vote_average,8.221,41556,assert
tmdb.movie/98,tmdb.movie/video,false,41556,assert
tmdb.movie/98,tmdb.movie/title,Gladiator,41556,assert
tmdb.movie/98,tmdb.movie/release_date,2000-05-04,41556,assert
tmdb.movie/98,tmdb.movie/poster_path,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,41556,assert
tmdb.movie/98,tmdb.movie/popularity,14.9159,41556,assert
tmdb.movie/98,tmdb.movie/overview,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",41556,assert
tmdb.movie/98,tmdb.movie/original_title,Gladiator,41556,assert
tmdb.movie/98,tmdb.movie/original_language,en,41556,assert
tmdb.movie/98,tmdb.movie/id,98,41556,assert
tmdb.movie/98,tmdb.movie/genre_id,28,41556,assert
tmdb.movie/98,tmdb.movie/genre_id,18,41556,assert
tmdb.movie/98,tmdb.movie/backdrop_path,/jhk6D8pim3yaByu1801kMoxXFaX.jpg,41556,assert
tmdb.movie/98,tmdb.movie/adult,false,41556,assert
tmdb.movie/980083,tmdb.movie/vote_count,38,41481,assert
tmdb.movie/980083,tmdb.movie/vote_average,5.9,41481,assert
tmdb.movie/980083,tmdb.movie/video,false,41481,assert
tmdb.movie/980083,tmdb.movie/title,Top Gunner: Danger Zone,41481,assert
tmdb.movie/980083,tmdb.movie/release_date,2022-05-20,41481,assert
tmdb.movie/980083,tmdb.movie/poster_path,/29UCk1nvPzn2XubLk5rKDMlHBRu.jpg,41481,assert
tmdb.movie/980083,tmdb.movie/popularity,4.2696,41481,assert
tmdb.movie/980083,tmdb.movie/overview,"An airliner filled with 800 passengers is forced to fly fast and low, above farmlands, suburbs and skyscraper-packed cities or the tons of explosives aboard will detonate. When an elite unit of US Air Force fighter jets is sent to provide escort, they find themselves facing a squadron of unidentifiable warplanes which ignites a deadly air battle that threatens to destroy all life above and below.",41481,assert
tmdb.movie/980083,tmdb.movie/original_title,Top Gunner: Danger Zone,41481,assert
tmdb.movie/980083,tmdb.movie/original_language,en,41481,assert
tmdb.movie/980083,tmdb.movie/id,980083,41481,assert
tmdb.movie/980083,tmdb.movie/genre_id,28,41481,assert
tmdb.movie/980083,tmdb.movie/backdrop_path,/s9hW1DHfgy5ppK1fTUJuMKh4YFK.jpg,41481,assert
tmdb.movie/980083,tmdb.movie/adult,false,41481,assert
tmdb.movie/980112,tmdb.movie/vote_count,8,41369,assert
tmdb.movie/980112,tmdb.movie/vote_average,3.125,41369,assert
tmdb.movie/980112,tmdb.movie/video,false,41369,assert
tmdb.movie/980112,tmdb.movie/title,Kingdom of the Dinosaurs,41369,assert
tmdb.movie/980112,tmdb.movie/release_date,2022-09-06,41369,assert
tmdb.movie/980112,tmdb.movie/poster_path,/eqtg626WODpDVMcQ4xbYzGYAbRW.jpg,41369,assert
tmdb.movie/980112,tmdb.movie/popularity,4.1738,41369,assert
tmdb.movie/980112,tmdb.movie/overview,"In 2030 during World War III, a small group of survivors make it into a bunker. Two years later they have to exit to find new supplies, but they are greeted by dinosaur predators.",41369,assert
tmdb.movie/980112,tmdb.movie/original_title,Kingdom of the Dinosaurs,41369,assert
tmdb.movie/980112,tmdb.movie/original_language,en,41369,assert
tmdb.movie/980112,tmdb.movie/id,980112,41369,assert
tmdb.movie/980112,tmdb.movie/genre_id,28,41369,assert
tmdb.movie/980112,tmdb.movie/genre_id,878,41369,assert
tmdb.movie/980112,tmdb.movie/backdrop_path,/cskmaYdcg0PXOLhN21mXXdXcLKj.jpg,41369,assert
tmdb.movie/980112,tmdb.movie/adult,false,41369,assert
tmdb.movie/980127,tmdb.movie/vote_count,2,41253,assert
tmdb.movie/980127,tmdb.movie/vote_average,1,41253,assert
tmdb.movie/980127,tmdb.movie/video,false,41253,assert
tmdb.movie/980127,tmdb.movie/title,Mga Paru-Parong Buking,41253,assert
tmdb.movie/980127,tmdb.movie/release_date,1985-02-28,41253,assert
tmdb.movie/980127,tmdb.movie/poster_path,/z50qp3rYkdr9Le3h7gUjTqIPKrI.jpg,41253,assert
tmdb.movie/980127,tmdb.movie/popularity,3.8186,41253,assert
tmdb.movie/980127,tmdb.movie/overview,,41253,assert
tmdb.movie/980127,tmdb.movie/original_title,Mga Paru-Parong Buking,41253,assert
tmdb.movie/980127,tmdb.movie/original_language,tl,41253,assert
tmdb.movie/980127,tmdb.movie/id,980127,41253,assert
tmdb.movie/980127,tmdb.movie/genre_id,35,41253,assert
tmdb.movie/980127,tmdb.movie/backdrop_path,,41253,assert
tmdb.movie/980127,tmdb.movie/adult,false,41253,assert
tmdb.movie/980152,tmdb.movie/vote_count,25,41538,assert
tmdb.movie/980152,tmdb.movie/vote_average,6.16,41538,assert
tmdb.movie/980152,tmdb.movie/video,false,41538,assert
tmdb.movie/980152,tmdb.movie/title,Medusa's Venom,41538,assert
tmdb.movie/980152,tmdb.movie/release_date,2023-02-14,41538,assert
tmdb.movie/980152,tmdb.movie/poster_path,/xPjnwhyOEoTVgoVfkC0RRTvyTlK.jpg,41538,assert
tmdb.movie/980152,tmdb.movie/popularity,4.2569,41538,assert
tmdb.movie/980152,tmdb.movie/overview,"The beast is back and her venom is deadlier than ever. When newcomer Lola is welcomed into Medusa's circle, she endures a ritual to bring her closer to her new sisters.",41538,assert
tmdb.movie/980152,tmdb.movie/original_title,Medusa's Venom,41538,assert
tmdb.movie/980152,tmdb.movie/original_language,en,41538,assert
tmdb.movie/980152,tmdb.movie/id,980152,41538,assert
tmdb.movie/980152,tmdb.movie/genre_id,27,41538,assert
tmdb.movie/980152,tmdb.movie/backdrop_path,/7sp5M3erDuGKVN54F52tVEgm244.jpg,41538,assert
tmdb.movie/980152,tmdb.movie/adult,false,41538,assert
tmdb.movie/980185,tmdb.movie/vote_count,9,41207,assert
tmdb.movie/980185,tmdb.movie/vote_average,4.556,41207,assert
tmdb.movie/980185,tmdb.movie/video,false,41207,assert
tmdb.movie/980185,tmdb.movie/title,Eating Miss Campbell,41207,assert
tmdb.movie/980185,tmdb.movie/release_date,2022-08-26,41207,assert
tmdb.movie/980185,tmdb.movie/poster_path,/vn86mH9dVvS9KqxUHZrwSW13gqw.jpg,41207,assert
tmdb.movie/980185,tmdb.movie/popularity,4.0913,41207,assert
tmdb.movie/980185,tmdb.movie/overview,A vegan-goth high school student falls in love with her new English teacher and develops a problematic taste for human flesh.,41207,assert
tmdb.movie/980185,tmdb.movie/original_title,Eating Miss Campbell,41207,assert
tmdb.movie/980185,tmdb.movie/original_language,en,41207,assert
tmdb.movie/980185,tmdb.movie/id,980185,41207,assert
tmdb.movie/980185,tmdb.movie/genre_id,27,41207,assert
tmdb.movie/980185,tmdb.movie/genre_id,35,41207,assert
tmdb.movie/980185,tmdb.movie/backdrop_path,/m0Mz01CsbIYqLm52Ev8TCXn2Bh5.jpg,41207,assert
tmdb.movie/980185,tmdb.movie/adult,false,41207,assert
tmdb.movie/9802,tmdb.movie/vote_count,5029,41176,assert
tmdb.movie/9802,tmdb.movie/vote_average,7.139,41176,assert
tmdb.movie/9802,tmdb.movie/video,false,41176,assert
tmdb.movie/9802,tmdb.movie/title,The Rock,41176,assert
tmdb.movie/9802,tmdb.movie/release_date,1996-06-07,41176,assert
tmdb.movie/9802,tmdb.movie/poster_path,/eBcoxveWzzXQrCrwWMGAROcqgpP.jpg,41176,assert
tmdb.movie/9802,tmdb.movie/popularity,5.5543,41176,assert
tmdb.movie/9802,tmdb.movie/overview,"When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the skills to penetrate the impregnable island fortress and take him down.",41176,assert
tmdb.movie/9802,tmdb.movie/original_title,The Rock,41176,assert
tmdb.movie/9802,tmdb.movie/original_language,en,41176,assert
tmdb.movie/9802,tmdb.movie/id,9802,41176,assert
tmdb.movie/9802,tmdb.movie/genre_id,28,41176,assert
tmdb.movie/9802,tmdb.movie/genre_id,12,41176,assert
tmdb.movie/9802,tmdb.movie/backdrop_path,/qDVdTL1KqGmGLGsy7UPA3vksku7.jpg,41176,assert
tmdb.movie/9802,tmdb.movie/adult,false,41176,assert
tmdb.movie/980273,tmdb.movie/vote_count,0,41476,assert
tmdb.movie/980273,tmdb.movie/vote_average,0,41476,assert
tmdb.movie/980273,tmdb.movie/video,false,41476,assert
tmdb.movie/980273,tmdb.movie/title,Judgment of the Storm,41476,assert
tmdb.movie/980273,tmdb.movie/release_date,1924-01-06,41476,assert
tmdb.movie/980273,tmdb.movie/poster_path,/uucitlqI6svmOIAIRQ9sWSxHkIG.jpg,41476,assert
tmdb.movie/980273,tmdb.movie/popularity,3.9208,41476,assert
tmdb.movie/980273,tmdb.movie/overview,"Mary Heath's brother Dave is accidentally killed in a gambling den. Mary’s sweetheart, John Trevor, discovers the joint is secretly owned by his mother and he denounces her. As Dave was the head of the Heath household, John, knowing that Dave was head of the Heath household, feels responsible for the boy's death and offers himself as a replacement. Treated badly initially, eventually the family takes him into their hearts.",41476,assert
tmdb.movie/980273,tmdb.movie/original_title,Judgment of the Storm,41476,assert
tmdb.movie/980273,tmdb.movie/original_language,en,41476,assert
tmdb.movie/980273,tmdb.movie/id,980273,41476,assert
tmdb.movie/980273,tmdb.movie/genre_id,12,41476,assert
tmdb.movie/980273,tmdb.movie/genre_id,18,41476,assert
tmdb.movie/980273,tmdb.movie/backdrop_path,/wMU9eddmZvOuQHlvyEtehiTKHmA.jpg,41476,assert
tmdb.movie/980273,tmdb.movie/adult,false,41476,assert
tmdb.movie/9804,tmdb.movie/vote_count,3945,41118,assert
tmdb.movie/9804,tmdb.movie/vote_average,6.226,41118,assert
tmdb.movie/9804,tmdb.movie/video,false,41118,assert
tmdb.movie/9804,tmdb.movie/title,Waterworld,41118,assert
tmdb.movie/9804,tmdb.movie/release_date,1995-07-28,41118,assert
tmdb.movie/9804,tmdb.movie/poster_path,/X4UyUO5jgzs3c5YafnmYKLKKYw.jpg,41118,assert
tmdb.movie/9804,tmdb.movie/popularity,6.0692,41118,assert
tmdb.movie/9804,tmdb.movie/overview,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland'—which is tattooed on Enola's back.",41118,assert
tmdb.movie/9804,tmdb.movie/original_title,Waterworld,41118,assert
tmdb.movie/9804,tmdb.movie/original_language,en,41118,assert
tmdb.movie/9804,tmdb.movie/id,9804,41118,assert
tmdb.movie/9804,tmdb.movie/genre_id,28,41118,assert
tmdb.movie/9804,tmdb.movie/genre_id,12,41118,assert
tmdb.movie/9804,tmdb.movie/backdrop_path,/yaIu82UiD9QZEkKCGrAd8VAmc0V.jpg,41118,assert
tmdb.movie/9804,tmdb.movie/adult,false,41118,assert
tmdb.movie/980477,tmdb.movie/vote_count,555,41544,assert
tmdb.movie/980477,tmdb.movie/vote_average,8.1,41544,assert
tmdb.movie/980477,tmdb.movie/video,false,41544,assert
tmdb.movie/980477,tmdb.movie/title,Ne Zha 2,41544,assert
tmdb.movie/980477,tmdb.movie/release_date,2025-01-29,41544,assert
tmdb.movie/980477,tmdb.movie/poster_path,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,41544,assert
tmdb.movie/980477,tmdb.movie/popularity,43.5662,41544,assert
tmdb.movie/980477,tmdb.movie/overview,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",41544,assert
tmdb.movie/980477,tmdb.movie/original_title,哪吒之魔童闹海,41544,assert
tmdb.movie/980477,tmdb.movie/original_language,zh,41544,assert
tmdb.movie/980477,tmdb.movie/id,980477,41544,assert
tmdb.movie/980477,tmdb.movie/backdrop_path,/8btfz81bOJ2lC7cujYBTw03wzg3.jpg,41544,assert
tmdb.movie/980477,tmdb.movie/adult,false,41544,assert
tmdb.movie/980489,tmdb.movie/vote_count,3220,41116,assert
tmdb.movie/980489,tmdb.movie/vote_average,7.731,41116,assert
tmdb.movie/980489,tmdb.movie/video,false,41116,assert
tmdb.movie/980489,tmdb.movie/title,Gran Turismo,41116,assert
tmdb.movie/980489,tmdb.movie/release_date,2023-08-09,41116,assert
tmdb.movie/980489,tmdb.movie/poster_path,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,41116,assert
tmdb.movie/980489,tmdb.movie/popularity,6.4305,41116,assert
tmdb.movie/980489,tmdb.movie/overview,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,41116,assert
tmdb.movie/980489,tmdb.movie/original_title,Gran Turismo,41116,assert
tmdb.movie/980489,tmdb.movie/original_language,en,41116,assert
tmdb.movie/980489,tmdb.movie/id,980489,41116,assert
tmdb.movie/980489,tmdb.movie/genre_id,28,41116,assert
tmdb.movie/980489,tmdb.movie/genre_id,12,41116,assert
tmdb.movie/980489,tmdb.movie/backdrop_path,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,41116,assert
tmdb.movie/980489,tmdb.movie/adult,false,41116,assert
tmdb.movie/9806,tmdb.movie/vote_count,18537,41563,assert
tmdb.movie/9806,tmdb.movie/vote_average,7.72,41563,assert
tmdb.movie/9806,tmdb.movie/video,false,41563,assert
tmdb.movie/9806,tmdb.movie/title,The Incredibles,41563,assert
tmdb.movie/9806,tmdb.movie/release_date,2004-11-05,41563,assert
tmdb.movie/9806,tmdb.movie/poster_path,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,41563,assert
tmdb.movie/9806,tmdb.movie/popularity,12.1394,41563,assert
tmdb.movie/9806,tmdb.movie/overview,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",41563,assert
tmdb.movie/9806,tmdb.movie/original_title,The Incredibles,41563,assert
tmdb.movie/9806,tmdb.movie/original_language,en,41563,assert
tmdb.movie/9806,tmdb.movie/id,9806,41563,assert
tmdb.movie/9806,tmdb.movie/genre_id,12,41563,assert
tmdb.movie/9806,tmdb.movie/backdrop_path,/lxwzY9vNwjDgxWKt3zZ6zcU6rEJ.jpg,41563,assert
tmdb.movie/9806,tmdb.movie/adult,false,41563,assert
tmdb.movie/981193,tmdb.movie/vote_count,0,41136,assert
tmdb.movie/981193,tmdb.movie/vote_average,0,41136,assert
tmdb.movie/981193,tmdb.movie/video,false,41136,assert
tmdb.movie/981193,tmdb.movie/title,Three Things We Won't Talk About,41136,assert
tmdb.movie/981193,tmdb.movie/release_date,2022-03-13,41136,assert
tmdb.movie/981193,tmdb.movie/poster_path,/bWdhJfz36um7q9CYoNO5uOgZjPA.jpg,41136,assert
tmdb.movie/981193,tmdb.movie/popularity,4.2378,41136,assert
tmdb.movie/981193,tmdb.movie/overview,"A woman comes to realize how she has compromised her own wellbeing for her crumbling relationship, with dark consequences.",41136,assert
tmdb.movie/981193,tmdb.movie/original_title,Three Things We Won't Talk About,41136,assert
tmdb.movie/981193,tmdb.movie/original_language,en,41136,assert
tmdb.movie/981193,tmdb.movie/id,981193,41136,assert
tmdb.movie/981193,tmdb.movie/backdrop_path,,41136,assert
tmdb.movie/981193,tmdb.movie/adult,false,41136,assert
tmdb.movie/981316,tmdb.movie/vote_count,17,41270,assert
tmdb.movie/981316,tmdb.movie/vote_average,4.647,41270,assert
tmdb.movie/981316,tmdb.movie/video,false,41270,assert
tmdb.movie/981316,tmdb.movie/title,The Elevator,41270,assert
tmdb.movie/981316,tmdb.movie/release_date,2023-04-23,41270,assert
tmdb.movie/981316,tmdb.movie/poster_path,/xLJAxltTY2r5oSdPZS26pUUpzwS.jpg,41270,assert
tmdb.movie/981316,tmdb.movie/popularity,4.6297,41270,assert
tmdb.movie/981316,tmdb.movie/overview,"Lily, an undercover reporter, poses as the new night manager at a seedy hotel to investigate a string of suspicious suicides. After playing the elevator game, she learns of a dark and sinister presence in the hotel. Can she find a conclusion to this mystery and put a stop to it before more murders occur?",41270,assert
tmdb.movie/981316,tmdb.movie/original_title,The Elevator,41270,assert
tmdb.movie/981316,tmdb.movie/original_language,en,41270,assert
tmdb.movie/981316,tmdb.movie/id,981316,41270,assert
tmdb.movie/981316,tmdb.movie/genre_id,27,41270,assert
tmdb.movie/981316,tmdb.movie/backdrop_path,/cKnaQwfOadbrisTs32oiFoCdDeF.jpg,41270,assert
tmdb.movie/981316,tmdb.movie/adult,false,41270,assert
tmdb.movie/98134,tmdb.movie/vote_count,25,36973,assert
tmdb.movie/98134,tmdb.movie/vote_average,5.7,36973,assert
tmdb.movie/98134,tmdb.movie/video,false,36973,assert
tmdb.movie/98134,tmdb.movie/title,Nightmare in Badham County,36973,assert
tmdb.movie/98134,tmdb.movie/release_date,1976-11-05,36973,assert
tmdb.movie/98134,tmdb.movie/poster_path,/c1xnZmU1NgIAAdIOlEJ49rPK9p8.jpg,36973,assert
tmdb.movie/98134,tmdb.movie/popularity,4.0129,36973,assert
tmdb.movie/98134,tmdb.movie/overview,"Two UCLA coeds have engine trouble in small Southern town. When they spurn the local sheriff's advances he arranges for them to be taken to the women's prison on trivial charges (the judge is a cousin), where they must endure atrocities at the hands of the administrators of the prison and the prison guards.",36973,assert
tmdb.movie/98134,tmdb.movie/original_title,Nightmare in Badham County,36973,assert
tmdb.movie/98134,tmdb.movie/original_language,en,36973,assert
tmdb.movie/98134,tmdb.movie/id,98134,36973,assert
tmdb.movie/98134,tmdb.movie/genre_id,18,36973,assert
tmdb.movie/98134,tmdb.movie/genre_id,80,36973,assert
tmdb.movie/98134,tmdb.movie/backdrop_path,/tuQ5HuQd95xlaE9uygvv4OJrXr2.jpg,36973,assert
tmdb.movie/98134,tmdb.movie/adult,false,36973,assert
tmdb.movie/981465,tmdb.movie/vote_count,0,41430,assert
tmdb.movie/981465,tmdb.movie/vote_average,0,41430,assert
tmdb.movie/981465,tmdb.movie/video,false,41430,assert
tmdb.movie/981465,tmdb.movie/title,The Devil's Roundup,41430,assert
tmdb.movie/981465,tmdb.movie/release_date,1952-01-01,41430,assert
tmdb.movie/981465,tmdb.movie/poster_path,/sI3Aa1gQe05V0PfIBcmHeZNyW1C.jpg,41430,assert
tmdb.movie/981465,tmdb.movie/popularity,4.7348,41430,assert
tmdb.movie/981465,tmdb.movie/overview,"Divided in several episodes, this film presents different stories that share the fantasy theme.",41430,assert
tmdb.movie/981465,tmdb.movie/original_title,El cerco del diablo,41430,assert
tmdb.movie/981465,tmdb.movie/original_language,es,41430,assert
tmdb.movie/981465,tmdb.movie/id,981465,41430,assert
tmdb.movie/981465,tmdb.movie/genre_id,14,41430,assert
tmdb.movie/981465,tmdb.movie/backdrop_path,,41430,assert
tmdb.movie/981465,tmdb.movie/adult,false,41430,assert
tmdb.movie/981548,tmdb.movie/vote_count,0,41389,assert
tmdb.movie/981548,tmdb.movie/vote_average,0,41389,assert
tmdb.movie/981548,tmdb.movie/video,false,41389,assert
tmdb.movie/981548,tmdb.movie/title,The Light of St. Bernard,41389,assert
tmdb.movie/981548,tmdb.movie/release_date,1912-07-27,41389,assert
tmdb.movie/981548,tmdb.movie/poster_path,,41389,assert
tmdb.movie/981548,tmdb.movie/popularity,3.3724,41389,assert
tmdb.movie/981548,tmdb.movie/overview,"Marie, a self-dependent girl, compromises herself by associating with Petro Maquin. She asks him to keep his promise to marry her. He ignores her and leaves the village to join a band of wreckers. The gossips circulate scandal about her, bringing reproach upon her name.",41389,assert
tmdb.movie/981548,tmdb.movie/original_title,The Light of St. Bernard,41389,assert
tmdb.movie/981548,tmdb.movie/original_language,en,41389,assert
tmdb.movie/981548,tmdb.movie/id,981548,41389,assert
tmdb.movie/981548,tmdb.movie/genre_id,18,41389,assert
tmdb.movie/981548,tmdb.movie/backdrop_path,,41389,assert
tmdb.movie/981548,tmdb.movie/adult,false,41389,assert
tmdb.movie/981700,tmdb.movie/vote_count,0,41522,assert
tmdb.movie/981700,tmdb.movie/vote_average,0,41522,assert
tmdb.movie/981700,tmdb.movie/video,false,41522,assert
tmdb.movie/981700,tmdb.movie/title,The Haunted House,41522,assert
tmdb.movie/981700,tmdb.movie/release_date,1925-01-01,41522,assert
tmdb.movie/981700,tmdb.movie/poster_path,,41522,assert
tmdb.movie/981700,tmdb.movie/popularity,3.761,41522,assert
tmdb.movie/981700,tmdb.movie/overview,an animated cartoon with a supernatural theme—,41522,assert
tmdb.movie/981700,tmdb.movie/original_title,The Haunted House,41522,assert
tmdb.movie/981700,tmdb.movie/original_language,en,41522,assert
tmdb.movie/981700,tmdb.movie/id,981700,41522,assert
tmdb.movie/981700,tmdb.movie/genre_id,16,41522,assert
tmdb.movie/981700,tmdb.movie/genre_id,27,41522,assert
tmdb.movie/981700,tmdb.movie/backdrop_path,,41522,assert
tmdb.movie/981700,tmdb.movie/adult,false,41522,assert
tmdb.movie/9820,tmdb.movie/vote_count,4422,41582,assert
tmdb.movie/9820,tmdb.movie/vote_average,7.216,41582,assert
tmdb.movie/9820,tmdb.movie/video,false,41582,assert
tmdb.movie/9820,tmdb.movie/title,The Parent Trap,41582,assert
tmdb.movie/9820,tmdb.movie/release_date,1998-07-28,41582,assert
tmdb.movie/9820,tmdb.movie/poster_path,/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg,41582,assert
tmdb.movie/9820,tmdb.movie/popularity,8.7666,41582,assert
tmdb.movie/9820,tmdb.movie/overview,"Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father.",41582,assert
tmdb.movie/9820,tmdb.movie/original_title,The Parent Trap,41582,assert
tmdb.movie/9820,tmdb.movie/original_language,en,41582,assert
tmdb.movie/9820,tmdb.movie/id,9820,41582,assert
tmdb.movie/9820,tmdb.movie/genre_id,10751,41582,assert
tmdb.movie/9820,tmdb.movie/genre_id,10749,41582,assert
tmdb.movie/9820,tmdb.movie/backdrop_path,/y3zUOMWRoI2vC4ck2GBJyFWhzyA.jpg,41582,assert
